system_time_stamp,time,left_x,left_y,left_valid,left_pupil,left_pupil_valid,right_x,right_y,right_valid,right_pupil,right_pupil_valid,gaze_x,gaze_y,pupil_size,events
438025181948,7698.9,1336.2098,471.3497,1,2.8199,1,1159.0124,333.2731,1,2.9005,1,1247.6111,402.3114,2.8602,
438025185948,7702.9,1347.4691,462.3803,1,2.8708,1,1168.7852,330.249,1,2.8687,1,1258.1272,396.3146,2.8698,
438025189950,7706.9,1324.3561,457.664,1,2.8899,1,1159.0693,328.0016,1,2.8662,1,1241.7127,392.8328,2.8781,
438025193949,7710.9,1337.4748,452.9444,1,2.8862,1,1155.9296,338.3662,1,2.8454,1,1246.7022,395.6553,2.8658,
438025197953,7714.9,1354.1779,447.9763,1,2.8915,1,1154.6955,327.9613,1,2.8944,1,1254.4367,387.9688,2.8929,
438025201952,7718.9,1372.4155,459.0593,1,2.8787,1,1165.7883,338.0482,1,2.8181,1,1269.1019,398.5537,2.8484,
438025205952,7722.9,1343.9691,465.2982,1,2.8327,1,1157.8307,314.0579,1,2.9217,1,1250.8999,389.678,2.8772,
438025209952,7726.9,1348.2858,470.6048,1,2.8505,1,1153.2399,319.9718,1,2.8857,1,1250.7628,395.2883,2.8681,
438025213953,7730.9,1328.3397,452.6414,1,2.9186,1,1168.4605,301.1327,1,2.9282,1,1248.4001,376.887,2.9234,
438025217952,7734.9,1335.0881,456.7592,1,2.8984,1,1171.5911,336.255,1,2.851,1,1253.3396,396.5071,2.8747,
438025221952,7738.9,1326.841,478.0755,1,2.8869,1,1183.9178,326.102,1,2.8661,1,1255.3794,402.0887,2.8765,
438025225952,7742.9,1344.2191,463.6584,1,2.9044,1,1162.107,322.7342,1,2.9129,1,1253.1631,393.1963,2.9087,
438025229952,7746.9,1333.5234,473.2604,1,2.9045,1,1164.6486,335.2365,1,2.8508,1,1249.086,404.2485,2.8776,
438025233952,7750.9,1322.5151,469.5798,1,2.9303,1,1176.9851,299.3054,1,2.9561,1,1249.7501,384.4426,2.9432,
438025237953,7754.9,1322.6437,455.2216,1,2.9351,1,1173.4948,337.5556,1,2.9106,1,1248.0692,396.3886,2.9228,
438025241952,7758.9,1329.1935,475.9079,1,2.894,1,1155.1672,323.2292,1,2.9021,1,1242.1803,399.5686,2.8981,
438025245952,7762.9,1351.3327,486.1074,1,2.8802,1,1174.1735,345.8456,1,2.8747,1,1262.7531,415.9765,2.8775,
438025249952,7766.9,1346.3655,480.8637,1,2.8847,1,1154.5594,312.8023,1,2.9508,1,1250.4624,396.833,2.9177,
438025253952,7770.9,1340.2874,474.5906,1,2.9413,1,1169.29,312.0187,1,2.9416,1,1254.7887,393.3046,2.9415,
438025257952,7774.9,1324.8856,481.8805,1,2.9051,1,1155.5777,291.8745,1,3.013,1,1240.2316,386.8775,2.959,
438025261953,7778.9,1329.3685,484.7119,1,2.8764,1,1159.7667,323.4358,1,2.9199,1,1244.5676,404.0738,2.8982,
438025265952,7782.9,1339.5573,474.8285,1,2.8873,1,1153.9468,300.7925,1,2.9693,1,1246.752,387.8105,2.9283,
438025269952,7786.9,1332.1892,471.5289,1,2.9086,1,1171.9247,344.9515,1,2.8839,1,1252.0569,408.2402,2.8962,
438025273952,7790.9,1345.6963,477.4911,1,2.8913,1,1177.1031,323.0055,1,2.9502,1,1261.3997,400.2483,2.9207,
438025277952,7794.9,1354.263,482.6531,1,2.9082,1,1163.5307,325.3384,1,2.9475,1,1258.8968,403.9958,2.9279,
438025281952,7798.9,1345.0709,509.6875,1,2.8642,1,1162.6604,336.703,1,2.9212,1,1253.8657,423.1953,2.8927,
438025285952,7802.9,1355.981,487.2999,1,2.9089,1,1159.7702,323.134,1,2.9259,1,1257.8756,405.2169,2.9174,
438025289953,7806.9,1347.6164,494.3413,1,2.868,1,1163.386,333.2292,1,2.9365,1,1255.5012,413.7853,2.9022,
438025293952,7810.9,1353.5235,482.3153,1,2.9151,1,1163.4283,332.2203,1,2.9273,1,1258.4759,407.2678,2.9212,
438025297952,7814.9,1338.6755,482.9734,1,2.8933,1,1161.967,330.6766,1,2.8974,1,1250.3213,406.825,2.8954,
438025301952,7818.9,1347.466,502.2081,1,2.8569,1,1180.2617,324.7169,1,2.9608,1,1263.8639,413.4625,2.9089,
438025305952,7822.9,1355.9554,490.696,1,2.9201,1,1175.7875,318.4118,1,2.9654,1,1265.8714,404.5539,2.9428,
438025309952,7826.9,1351.0286,496.1879,1,2.8697,1,1160.923,350.1791,1,2.9076,1,1255.9758,423.1835,2.8887,
438025313953,7830.9,1347.3549,486.1175,1,2.8769,1,1176.2477,327.0636,1,2.9643,1,1261.8013,406.5905,2.9206,
438025317952,7834.9,1346.2666,487.8144,1,2.9222,1,1183.2286,351.5974,1,2.9048,1,1264.7476,419.7059,2.9135,
438025321952,7838.9,1355.5599,486.2539,1,2.9227,1,1172.9767,327.0081,1,2.9765,1,1264.2683,406.631,2.9496,
438025325952,7842.9,1320.1421,474.4691,1,2.967,1,1158.0178,308.3854,1,3.0155,1,1239.08,391.4273,2.9913,
438025329951,7846.9,1356.313,497.126,1,2.8976,1,1167.7841,336.3462,1,2.9442,1,1262.0485,416.7361,2.9209,
438025333951,7850.9,1349.4139,492.328,1,2.9382,1,1169.0715,294.0917,1,3.0307,1,1259.2427,393.2098,2.9845,
438025337952,7854.9,1365.2346,468.7196,1,2.9498,1,1166.1399,342.2725,1,2.9351,1,1265.6873,405.4961,2.9424,
438025341951,7858.9,1350.0688,474.4084,1,2.9323,1,1144.65,317.5236,1,2.9896,1,1247.3594,395.966,2.9609,
438025345951,7862.9,1353.7953,465.6617,1,2.9631,1,1166.23,337.8195,1,2.9625,1,1260.0126,401.7406,2.9628,
438025349951,7866.9,1355.5586,468.1006,1,2.9682,1,1168.5743,307.1526,1,3.0107,1,1262.0665,387.6266,2.9894,
438025353951,7870.9,1359.468,476.3888,1,2.9551,1,1164.7676,306.2139,1,3.0057,1,1262.1178,391.3014,2.9804,
438025357951,7874.9,1359.1528,478.0075,1,2.9118,1,1166.7375,311.2649,1,2.9835,1,1262.9451,394.6362,2.9476,
438025361952,7878.9,1346.7384,439.7452,1,3.0382,1,1166.1506,315.0074,1,2.9816,1,1256.4445,377.3763,3.0099,
438025365951,7882.9,1328.3788,447.0524,1,3.03,1,1167.7986,337.1763,1,2.923,1,1248.0887,392.1144,2.9765,
438025369951,7886.9,1362.213,458.6125,1,2.9804,1,1173.7265,334.5745,1,2.9874,1,1267.9698,396.5935,2.9839,
438025373951,7890.9,1346.1532,457.128,1,3.0102,1,1160.8187,310.8669,1,3.0106,1,1253.486,383.9975,3.0104,
438025377951,7894.9,1340.7323,463.9844,1,2.9847,1,1178.1797,334.9109,1,2.9904,1,1259.456,399.4477,2.9875,
438025381951,7898.9,1332.2213,463.6753,1,3.007,1,1160.9372,320.6623,1,3.0438,1,1246.5792,392.1688,3.0254,
438025385952,7902.9,1339.8569,467.9468,1,3.0169,1,1167.2541,315.8017,1,3.0108,1,1253.5555,391.8743,3.0138,
438025389951,7906.9,1331.5102,479.32,1,3.0037,1,1163.2755,328.631,1,3.0128,1,1247.3928,403.9755,3.0082,
438025393951,7910.9,1335.6595,485.2432,1,3.0215,1,1173.4559,345.1712,1,2.9683,1,1254.5577,415.2072,2.9949,
438025397951,7914.9,1343.8768,488.1682,1,3.0023,1,1173.7006,308.375,1,3.0672,1,1258.7887,398.2716,3.0347,
438025401951,7918.9,1367.0145,468.2667,1,3.0518,1,1174.4103,326.8886,1,3.0323,1,1270.7124,397.5777,3.0421,
438025405951,7922.9,1345.5955,500.0422,1,2.9594,1,1173.9174,337.8106,1,3.0311,1,1259.7565,418.9264,2.9952,
438025409960,7926.9,1364.4478,484.3478,1,3.0349,1,1167.2374,350.9974,1,2.9889,1,1265.8426,417.6726,3.0119,
438025413951,7930.9,1352.1111,468.0614,1,3.0705,1,1169.6522,311.1427,1,3.0393,1,1260.8817,389.6021,3.0549,
438025417950,7934.9,1353.489,477.2997,1,3.0291,1,1160.1132,314.1553,1,3.0798,1,1256.8011,395.7275,3.0545,
438025421951,7938.9,1340.3574,456.0457,1,3.0581,1,1171.5787,320.0402,1,3.0757,1,1255.9681,388.0429,3.0669,
438025425960,7942.9,1334.1498,467.5754,1,3.0745,1,1170.2597,342.6211,1,3.0139,1,1252.2047,405.0982,3.0442,
438025429951,7946.9,1342.4556,479.2161,1,2.985,1,1165.5709,324.6996,1,3.0479,1,1254.0133,401.9578,3.0164,
438025433952,7950.9,1342.5365,455.3023,1,3.0617,1,1162.2857,325.6817,1,3.0754,1,1252.4111,390.492,3.0686,
438025437952,7954.9,1335.7958,451.1132,1,3.0303,1,1168.766,337.2394,1,3.0476,1,1252.2809,394.1763,3.039,
438025441951,7958.9,1353.3357,442.8672,1,3.0886,1,1147.9279,321.2859,1,3.0758,1,1250.6318,382.0765,3.0822,
438025445951,7962.9,1325.7809,469.5076,1,3.0479,1,1157.8504,338.3916,1,3.0237,1,1241.8156,403.9496,3.0358,
438025449951,7966.9,1339.9479,456.6125,1,3.0529,1,1147.7357,329.4442,1,3.0647,1,1243.8418,393.0284,3.0588,
438025453951,7970.9,1352.5307,476.0239,1,3.0154,1,1158.8893,325.9214,1,3.0639,1,1255.71,400.9727,3.0397,
438025457952,7974.9,1322.5509,465.4856,1,3.0568,1,1164.0938,315.5678,1,3.0845,1,1243.3224,390.5267,3.0707,
438025461951,7978.9,1346.3238,456.579,1,3.0916,1,1167.0947,315.002,1,3.0766,1,1256.7093,385.7905,3.0841,
438025465951,7982.9,1325.6418,464.5059,1,3.1143,1,1167.3228,351.0853,1,2.9961,1,1246.4823,407.7956,3.0552,
438025469951,7986.9,1350.7958,489.4185,1,3.0157,1,1156.8338,318.7013,1,3.0737,1,1253.8148,404.0599,3.0447,
438025473951,7990.9,1355.9517,461.2395,1,3.0329,1,1160.8165,317.2135,1,3.0727,1,1258.3841,389.2265,3.0528,
438025477951,7994.9,1356.7306,452.5852,1,3.0583,1,1158.9457,326.196,1,3.0748,1,1257.8382,389.3906,3.0666,
438025481952,7998.9,1343.4729,465.163,1,3.0424,1,1164.7506,318.8508,1,3.0745,1,1254.1117,392.0069,3.0585,
438025485952,8002.9,1344.2395,453.7735,1,3.1262,1,1156.1478,332.3577,1,3.0557,1,1250.1937,393.0656,3.091,
438025489951,8006.9,1341.2815,470.4199,1,3.0548,1,1162.2551,329.6337,1,3.0586,1,1251.7683,400.0268,3.0567,
438025493951,8010.9,1338.4197,476.0491,1,3.0094,1,1171.822,335.7187,1,3.0807,1,1255.1209,405.8839,3.0451,
438025497951,8014.9,1348.3646,447.8665,1,3.1248,1,1164.2325,345.9895,1,3.0392,1,1256.2986,396.928,3.082,
438025501951,8018.9,1330.4533,446.8121,1,3.0983,1,1167.7763,329.1316,1,3.0646,1,1249.1148,387.9718,3.0814,
438025505951,8022.9,1353.1676,453.8669,1,3.0522,1,1166.4521,331.8587,1,3.0822,1,1259.8099,392.8628,3.0672,
438025509952,8026.9,1348.0447,483.1238,1,3.0384,1,1158.6142,325.778,1,3.0558,1,1253.3294,404.4509,3.0471,
438025513952,8030.9,1348.2784,474.9146,1,3.0746,1,1170.1203,344.7668,1,3.0399,1,1259.1993,409.8407,3.0573,
438025517951,8034.9,1356.4398,484.4562,1,3.0151,1,1159.917,337.1868,1,3.0517,1,1258.1784,410.8215,3.0334,
438025521960,8038.9,1361.9291,456.0127,1,3.0741,1,1157.8377,338.2742,1,3.0583,1,1259.8834,397.1435,3.0662,
438025525952,8042.9,1359.5083,486.3316,1,3.0348,1,1157.7342,326.993,1,3.0658,1,1258.6213,406.6623,3.0503,
438025529952,8046.9,1347.6086,467.4927,1,3.0651,1,1159.0806,319.2116,1,3.1212,1,1253.3446,393.3521,3.0931,
438025533953,8050.9,1342.6536,470.9123,1,3.0598,1,1166.6259,337.7798,1,3.0662,1,1254.6398,404.346,3.063,
438025537953,8054.9,1342.1911,468.6494,1,3.0518,1,1167.2581,335.6604,1,3.0627,1,1254.7246,402.1549,3.0572,
438025541951,8058.9,1340.9896,461.8469,1,3.0595,1,1170.1638,338.7839,1,3.0314,1,1255.5767,400.3154,3.0455,
438025545952,8062.9,1361.6548,453.1107,1,3.1047,1,1152.3647,330.996,1,3.0711,1,1257.0097,392.0534,3.0879,
438025549952,8066.9,1347.933,485.5527,1,3.0365,1,1154.1243,327.6059,1,3.0683,1,1251.0286,406.5793,3.0524,
438025553951,8070.9,1343.0547,461.876,1,3.0215,1,1166.682,318.2231,1,3.0743,1,1254.8684,390.0496,3.0479,
438025557953,8074.9,1336.6528,471.2475,1,3.0578,1,1167.1095,334.6805,1,3.0168,1,1251.8811,402.964,3.0373,
438025561952,8078.9,1343.199,468.4374,1,3.0392,1,1168.3107,343.4705,1,3.0202,1,1255.7549,405.9539,3.0297,
438025565952,8082.9,1348.3215,486.0511,1,2.993,1,1162.3624,335.7906,1,3.0208,1,1255.342,410.9209,3.0069,
438025569951,8086.9,1329.5154,480.647,1,3.0427,1,1177.5705,331.4131,1,3.0357,1,1253.543,406.03,3.0392,
438025573952,8090.9,1337.6517,492.3524,1,3.0099,1,1168.4855,323.6617,1,3.0806,1,1253.0686,408.007,3.0452,
438025577952,8094.9,1317.006,471.2256,1,3.0413,1,1160.3659,337.3954,1,3.0413,1,1238.686,404.3105,3.0413,
438025581952,8098.9,1337.9131,459.8274,1,3.0284,1,1167.7572,319.7961,1,3.0609,1,1252.8351,389.8118,3.0446,
438025585952,8102.9,1350.6893,465.9171,1,3.0157,1,1163.6245,333.5273,1,3.0215,1,1257.1569,399.7222,3.0186,
438025589952,8106.9,1346.4979,479.7788,1,2.9973,1,1154.1983,306.2777,1,3.1114,1,1250.3481,393.0282,3.0544,
438025593953,8110.9,1337.2561,464.9385,1,3.0336,1,1154.3476,352.2969,1,2.9794,1,1245.8018,408.6177,3.0065,
438025597953,8114.9,1347.6399,475.7476,1,3.0042,1,1153.737,329.153,1,3.0532,1,1250.6885,402.4503,3.0287,
438025601952,8118.9,1353.716,486.0026,1,2.9697,1,1163.0498,310.512,1,3.0678,1,1258.3829,398.2573,3.0187,
438025605954,8122.9,1343.67,475.2727,1,2.9979,1,1162.1952,328.9792,1,3.0418,1,1252.9326,402.126,3.0198,
438025609953,8126.9,1341.1356,479.1582,1,2.9625,1,1174.5144,335.0759,1,3.0071,1,1257.825,407.1171,2.9848,
438025613960,8130.9,1336.9107,469.3872,1,3.0417,1,1150.6589,304.4333,1,3.081,1,1243.7848,386.9103,3.0614,
438025617952,8134.9,1342.6294,484.6423,1,3.0036,1,1167.0676,340.4243,1,2.9706,1,1254.8485,412.5333,2.9871,
438025621952,8138.9,1354.0273,499.9187,1,2.9557,1,1169.9589,340.315,1,3.0173,1,1261.9931,420.1168,2.9865,
438025625951,8142.9,1337.735,486.74,1,2.9586,1,1156.4073,321.0879,1,3.0148,1,1247.0712,403.9139,2.9867,
438025629953,8146.9,1336.7326,470.7399,1,3.0164,1,1166.135,309.3972,1,3.032,1,1251.4338,390.0685,3.0242,
438025633952,8150.9,1346.6735,485.1192,1,2.9742,1,1184.8092,332.0277,1,3.0029,1,1265.7414,408.5735,2.9885,
438025637951,8154.9,1331.9844,492.0316,1,2.99,1,1175.0852,346.0058,1,2.9808,1,1253.5348,419.0187,2.9854,
438025641952,8158.9,1343.0229,468.6102,1,3.0089,1,1192.1735,335.4984,1,3.0147,1,1267.5982,402.0543,3.0118,
438025645951,8162.9,1332.2146,493.5519,1,2.9624,1,1173.0391,331.4089,1,2.994,1,1252.6269,412.4804,2.9782,
438025649952,8166.9,1333.9542,491.2317,1,2.9488,1,1171.6335,320.1317,1,3.0203,1,1252.7939,405.6817,2.9845,
438025653954,8170.9,1329.8506,482.2131,1,2.9866,1,1168.3777,346.5081,1,2.9642,1,1249.1142,414.3606,2.9754,
438025657953,8174.9,1327.6251,470.7711,1,3.0267,1,1157.9543,336.0078,1,2.9508,1,1242.7897,403.3894,2.9887,
438025661952,8178.9,1332.0458,485.5119,1,2.9266,1,1158.1229,333.9593,1,2.9569,1,1245.0843,409.7356,2.9418,
438025665952,8182.9,1323.931,479.5237,1,3.0103,1,1175.5688,333.5941,1,2.97,1,1249.7499,406.5589,2.9902,
438025669953,8186.9,1334.1465,464.7256,1,2.9825,1,1176.609,322.241,1,3.0,1,1255.3777,393.4833,2.9912,
438025673952,8190.9,1344.3527,465.5366,1,2.9486,1,1175.8182,339.6489,1,2.9904,1,1260.0854,402.5928,2.9695,
438025677954,8194.9,1350.2447,483.3979,1,2.9517,1,1163.2423,332.939,1,2.9945,1,1256.7435,408.1685,2.9731,
438025681954,8198.9,1335.4956,459.8866,1,2.9634,1,1161.0707,340.2988,1,3.0022,1,1248.2832,400.0927,2.9828,
438025685954,8202.9,1335.008,473.2639,1,2.9723,1,1166.3814,359.5831,1,2.9236,1,1250.6947,416.4235,2.948,
438025689953,8206.9,1325.639,483.5843,1,2.9166,1,1139.3748,348.6863,1,2.9715,1,1232.5069,416.1353,2.9441,
438025693952,8210.9,1326.9294,449.5246,1,2.999,1,1179.3478,343.4654,1,2.963,1,1253.1386,396.495,2.981,
438025697953,8214.9,1334.0331,471.7694,1,2.9538,1,1163.4541,339.9132,1,3.0032,1,1248.7436,405.8413,2.9785,
438025701953,8218.9,1325.9007,480.2959,1,2.9667,1,1166.3369,317.5776,1,2.9925,1,1246.1188,398.9367,2.9796,
438025705953,8222.9,1359.4686,484.2047,1,2.9132,1,1162.8719,335.8523,1,2.9569,1,1261.1703,410.0285,2.9351,
438025709954,8226.9,1328.9843,481.1864,1,2.95,1,1165.0667,327.4373,1,2.9691,1,1247.0255,404.3118,2.9596,
438025713952,8230.9,1349.5628,464.2327,1,2.97,1,1168.0078,346.8398,1,2.9584,1,1258.7853,405.5363,2.9642,
438025717952,8234.9,1334.3524,470.3252,1,2.9092,1,1161.4031,316.6976,1,3.0051,1,1247.8777,393.5114,2.9571,
438025721948,8238.9,1342.7482,479.5657,1,2.8959,1,1153.4592,290.8736,1,3.0661,1,1248.1037,385.2196,2.981,
438025725948,8242.9,1329.7176,460.3583,1,2.9515,1,1159.238,339.4309,1,2.9438,1,1244.4778,399.8946,2.9477,
438025729949,8246.9,1341.4587,449.1491,1,2.9619,1,1148.1465,352.2277,1,2.9236,1,1244.8026,400.6884,2.9427,
438025733949,8250.9,1349.3177,461.1403,1,2.9388,1,1169.4913,327.5252,1,2.9817,1,1259.4045,394.3328,2.9603,
438025737948,8254.9,1336.6438,457.613,1,2.9745,1,1168.5019,322.8779,1,2.9909,1,1252.5728,390.2455,2.9827,
438025741947,8258.9,1343.0715,472.404,1,2.9323,1,1168.6015,313.0131,1,3.0045,1,1255.8365,392.7085,2.9684,
438025745947,8262.9,1337.4974,475.1783,1,2.9538,1,1166.075,314.5015,1,2.9847,1,1251.7862,394.8399,2.9693,
438025749947,8266.9,1336.4101,471.8544,1,2.9561,1,1150.0889,322.2867,1,2.9809,1,1243.2495,397.0705,2.9685,
438025753948,8270.9,1339.7495,475.4273,1,2.954,1,1171.9785,335.2982,1,2.9402,1,1255.864,405.3627,2.9471,
438025757949,8274.9,1330.144,481.9541,1,2.9339,1,1161.2801,336.5927,1,2.9808,1,1245.7121,409.2734,2.9573,
438025761948,8278.9,1314.7207,468.7415,1,2.949,1,1154.9887,300.4546,1,3.0413,1,1234.8547,384.5981,2.9952,
438025765948,8282.9,1320.1435,477.0566,1,2.9657,1,1162.4898,340.5368,1,2.9602,1,1241.3167,408.7967,2.963,
438025769948,8286.9,1340.2227,471.2953,1,2.9547,1,1164.1961,335.367,1,2.9422,1,1252.2094,403.3312,2.9485,
438025773948,8290.9,1321.0546,462.9248,1,2.9793,1,1172.7044,331.6349,1,2.9682,1,1246.8795,397.2799,2.9738,
438025777949,8294.9,1329.8522,467.1897,1,2.9495,1,1165.2101,324.6901,1,2.9592,1,1247.5311,395.9399,2.9544,
438025781949,8298.9,1320.0914,486.2226,1,2.9419,1,1165.4101,316.6892,1,2.9874,1,1242.7508,401.4559,2.9647,
438025785948,8302.9,1320.6736,464.4545,1,2.9721,1,1174.5536,330.5787,1,2.9835,1,1247.6136,397.5166,2.9778,
438025789948,8306.9,1325.8177,463.5796,1,2.9794,1,1167.5953,317.2463,1,2.9935,1,1246.7065,390.4129,2.9864,
438025793948,8310.9,1330.8206,478.0225,1,2.9236,1,1159.4394,319.748,1,2.9984,1,1245.13,398.8853,2.961,
438025797948,8314.9,1340.3287,490.753,1,2.9201,1,1158.0462,333.0962,1,2.9624,1,1249.1875,411.9246,2.9413,
438025801950,8318.9,1339.8792,468.7127,1,2.9268,1,1171.8076,336.0806,1,2.9481,1,1255.8434,402.3967,2.9374,
438025805950,8322.9,1354.5331,463.1708,1,2.9458,1,1176.2266,318.3892,1,3.006,1,1265.3799,390.78,2.9759,
438025809948,8326.9,1342.764,456.5796,1,2.9099,1,1168.135,342.3311,1,2.9569,1,1255.4495,399.4553,2.9334,
438025813949,8330.9,1359.145,473.1289,1,2.8927,1,1177.3672,354.6477,1,2.9337,1,1268.2561,413.8883,2.9132,
438025817948,8334.9,1336.2229,472.2598,1,2.9428,1,1165.0937,329.0001,1,2.9894,1,1250.6583,400.6299,2.9661,
438025821949,8338.9,1352.5336,460.9727,1,2.9575,1,1175.5582,363.9103,1,2.9274,1,1264.0459,412.4415,2.9425,
438025825950,8342.9,1355.3793,466.6343,1,2.9389,1,1175.4993,333.7237,1,2.9615,1,1265.4393,400.179,2.9502,
438025829949,8346.9,1332.9555,480.5309,1,2.9684,1,1175.5326,344.7923,1,2.9237,1,1254.2441,412.6616,2.946,
438025833949,8350.9,1334.4776,490.2932,1,2.9239,1,1164.2645,347.4519,1,2.8996,1,1249.371,418.8725,2.9118,
438025837948,8354.9,1331.8374,481.5388,1,2.9174,1,1174.8523,349.4089,1,2.897,1,1253.3449,415.4739,2.9072,
438025841948,8358.9,1347.8051,461.2446,1,2.905,1,1163.3694,337.4049,1,2.9462,1,1255.5873,399.3248,2.9256,
438025845948,8362.9,1322.9518,450.7262,1,2.9485,1,1160.3456,303.5191,1,3.0453,1,1241.6487,377.1227,2.9969,
438025849948,8366.9,1331.5005,439.5342,1,2.9641,1,1159.5741,359.2576,1,2.9164,1,1245.5373,399.3959,2.9403,
438025853950,8370.9,1334.6158,452.4919,1,2.9722,1,1174.0168,371.5858,1,2.882,1,1254.3163,412.0388,2.9271,
438025857949,8374.9,1342.8262,444.3376,1,2.9641,1,1168.0077,348.9762,1,2.9749,1,1255.4169,396.6569,2.9695,
438025861949,8378.9,1338.1043,450.9705,1,2.9612,1,1165.3761,350.0478,1,2.9004,1,1251.7402,400.5091,2.9308,
438025865949,8382.9,1335.9196,470.4504,1,2.9091,1,1176.4674,345.2544,1,2.9614,1,1256.1935,407.8524,2.9352,
438025869949,8386.9,1335.598,472.1096,1,2.9458,1,1171.9149,319.7481,1,2.9917,1,1253.7564,395.9288,2.9688,
438025873950,8390.9,1330.9117,462.2131,1,2.9638,1,1148.1879,305.8738,1,3.0293,1,1239.5498,384.0434,2.9966,
438025877950,8394.9,1336.6379,475.4062,1,2.9093,1,1167.338,340.9852,1,2.9518,1,1251.9879,408.1957,2.9305,
438025881950,8398.9,1343.2378,476.9566,1,2.9583,1,1169.7473,316.7027,1,2.9806,1,1256.4926,396.8297,2.9695,
438025885950,8402.9,1327.0087,464.7903,1,2.9865,1,1180.8354,313.5821,1,3.031,1,1253.922,389.1862,3.0088,
438025889950,8406.9,1330.8769,472.8719,1,2.9324,1,1184.5148,345.707,1,2.922,1,1257.6958,409.2895,2.9272,
438025893950,8410.9,1340.2042,496.2923,1,2.8621,1,1176.61,331.888,1,2.9336,1,1258.4071,414.0901,2.8978,
438025897950,8414.9,1320.1694,476.4849,1,2.9566,1,1177.3472,332.0487,1,2.9641,1,1248.7583,404.2668,2.9603,
438025901951,8418.9,1340.7225,477.1062,1,2.9104,1,1167.9286,334.0603,1,2.9786,1,1254.3256,405.5832,2.9445,
438025905951,8422.9,1344.3818,475.2086,1,2.9296,1,1172.4084,351.0866,1,2.9107,1,1258.3951,413.1476,2.9202,
438025909949,8426.9,1339.6631,487.6812,1,2.9358,1,1169.2685,334.1042,1,2.9596,1,1254.4658,410.8927,2.9477,
438025913949,8430.9,1334.085,481.6888,1,2.9384,1,1168.7932,311.8705,1,3.0086,1,1251.4391,396.7797,2.9735,
438025917949,8434.9,1346.3769,477.46,1,2.9372,1,1174.075,349.9753,1,2.9272,1,1260.226,413.7176,2.9322,
438025921950,8438.9,1343.7934,468.7306,1,2.8991,1,1165.5615,322.2719,1,2.9905,1,1254.6775,395.5013,2.9448,
438025925951,8442.9,1344.521,465.4261,1,2.9551,1,1160.5589,316.3073,1,3.0011,1,1252.5399,390.8667,2.9781,
438025929951,8446.9,1345.7685,448.627,1,2.9666,1,1163.3827,316.3083,1,3.0128,1,1254.5756,382.4676,2.9897,
438025933950,8450.9,1323.3338,435.6061,1,3.0225,1,1164.7555,330.4294,1,2.9801,1,1244.0446,383.0178,3.0013,
438025937949,8454.9,1351.2191,475.7529,1,2.8848,1,1167.014,308.4423,1,3.011,1,1259.1166,392.0976,2.9479,
438025941949,8458.9,1343.9338,483.0698,1,2.9277,1,1185.6208,333.6044,1,2.965,1,1264.7773,408.3371,2.9463,
438025945949,8462.9,1328.4297,480.8955,1,2.9852,1,1177.1741,327.2779,1,2.9917,1,1252.8019,404.0867,2.9884,
438025949950,8466.9,1355.7133,479.7174,1,2.9508,1,1168.9426,321.383,1,2.9925,1,1262.328,400.5502,2.9716,
438025953950,8470.9,1331.9942,495.4829,1,2.9369,1,1160.2453,319.8097,1,2.9774,1,1246.1197,407.6463,2.9571,
438025957949,8474.9,1332.6169,481.3512,1,2.9467,1,1164.1154,320.615,1,3.0104,1,1248.3662,400.9831,2.9785,
438025961949,8478.9,1338.9179,487.7176,1,2.9332,1,1175.3395,337.2865,1,2.9696,1,1257.1287,412.502,2.9514,
438025965949,8482.9,1344.945,494.5278,1,2.9277,1,1175.8379,326.1168,1,2.9959,1,1260.3914,410.3223,2.9618,
438025969950,8486.9,1344.0658,483.6541,1,2.9499,1,1161.4616,326.9593,1,2.9714,1,1252.7637,405.3067,2.9607,
438025973951,8490.9,1323.9948,479.5609,1,2.9902,1,1158.3658,324.2519,1,3.0235,1,1241.1803,401.9064,3.0069,
438025977951,8494.9,1336.287,463.1555,1,3.037,1,1172.6521,318.6597,1,3.0381,1,1254.4695,390.9076,3.0375,
438025981950,8498.9,1358.0001,474.0628,1,2.9688,1,1173.6959,328.0596,1,2.9855,1,1265.848,401.0612,2.9772,
438025985951,8502.9,1346.4833,469.2407,1,3.0037,1,1168.7581,321.296,1,2.9996,1,1257.6207,395.2684,3.0016,
438025989951,8506.9,1327.7222,463.0843,1,3.0143,1,1176.4687,320.8951,1,3.026,1,1252.0955,391.9897,3.0201,
438025993951,8510.9,1335.4338,465.7353,1,3.0202,1,1168.4008,341.2702,1,2.9866,1,1251.9173,403.5027,3.0034,
438025997952,8514.9,1337.2926,458.8052,1,3.02,1,1162.9016,334.9171,1,2.9846,1,1250.0971,396.8611,3.0023,
438026001952,8518.9,1349.8363,483.9306,1,2.9447,1,1180.6108,327.5685,1,2.9959,1,1265.2236,405.7495,2.9703,
438026005951,8522.9,1352.7616,444.7695,1,3.073,1,1174.5956,336.2211,1,3.0073,1,1263.6786,390.4953,3.0401,
438026009951,8526.9,1328.6912,458.5123,1,3.0258,1,1169.7218,350.0872,1,2.9646,1,1249.2065,404.2997,2.9952,
438026013951,8530.9,1337.6134,470.2392,1,2.9838,1,1181.8624,323.1658,1,3.0227,1,1259.7379,396.7025,3.0032,
438026017951,8534.9,1332.1392,456.9036,1,2.9992,1,1184.2947,333.6903,1,2.9807,1,1258.217,395.2969,2.99,
